ID_plot,TLU,ID_plot_cor,Key,X,Y,dead_1h,dead_10h,dead_100h,dead_1000h_old,dead_1000h_fresh,dead_1000h,duff,litter,herbs,shrubs,dead_1h_total,herb_height,shrub_height
556704.1,B2,556704,556704,30.1477887738637,50.1933573566339,1.724599180224,0.24632260704,0,9.051264000000002,0,9.051264000000002,17.446153846153845,4.744897959183674,1.4025,4.64625,6.4694971394076735,17.53125,25
558311.1,B2,558311,558311,30.1571315861841,50.1894308975528,0.8957619622656001,4.532335969536001,3.1365646848000006,11.577823776000002,0,11.577823776000002,9.75,7.152845528455284,1.2955,2.0958750000000004,8.048607490720885,16.19375,11.64375
538303.1,C2,538303,538303,30.1060927023727,50.2529260263805,1.4671963175040001,1.4779356422399998,0,0,61.096032,61.096032,8,3.288888888888889,0.7850000000000001,2.9812500000000006,4.756085206392889,9.8125,16.562500000000004
207303,B2,207303,207303,30.1578862789539,50.3061859954692,1.570157462592,0.49264521408,0,0,0,0,30.109677419354846,4.736305732484076,0.46125,1.83375,6.306463195076076,5.765625,10.1875
533617,B2,533617,533617,30.0675224617931,50.266100860186,3.6937310800320002,1.7242582492799998,3.1365646847999997,0,0,0,5.597222222222223,3.286956521739131,0.38875000000000004,6.36975,6.980687601771131,4.859375,35.3875
206708,C2,206708,206708,30.1529919892827,50.3088508625019,2.50967791152,4.433806926719999,4.704847027200001,0,8.332348500000002,8.332348500000002,12.257668711656441,2.1446808510638298,0.12125000000000004,5.248125,4.654358762583829,1.5156250000000002,28.28125
524917,C2,524917,524917,30.0956229357221,50.2946415877209,5.1223169681280005,0.24632260704,0,0,0,0,8.589705882352941,1.65,0.13025,3.1218750000000006,6.772316968128001,1.6281249999999998,14.59375
525920,C2,525920,525920,30.0970090735574,50.2910080618836,0.6756825146399998,0.24632260704,0,0,0.023571,0.023571,8.184415584415584,1.0878333333333334,1.315,1.7662499999999999,1.7635158479733333,16.4375,9.8125
527207,C2,527207,527207,30.1055976311626,50.2883499885137,4.671861958368002,2.70954867744,0,0,0,0,8.136206896551723,1.9919642857142859,0.42000000000000004,6.345000000000001,6.663826244082287,5.250000000000001,35.25
205522,C2,205522,205522,30.1312221560634,50.3134078256703,1.2870143136,5.172774747839998,0.7841411711999999,6.2856000000000005,0,6.2856000000000005,7.552083333333333,4.1816176470588236,0.635,0.7087500000000001,5.468631960658824,7.937499999999999,3.9375
535902,C2,535902,535902,30.0357079778556,50.248412491931,1.377105315552,0.98529042816,0.7841411711999999,86.04986400000003,0,86.04986400000003,29.936094674556205,3.2105263157894735,1.0250000000000001,2.64375,4.587631631341473,12.8125,14.6875
534901.1,C2,534901,534901,30.0391795034767,50.2537029403364,1.3899754586880002,0.7389678211199999,0.7841411711999999,4.541346000000001,0,4.541346000000001,13.65034013605442,1.6669811320754717,1.20375,4.6215,3.056956590763472,15.046875,25.5625
533117.1,C2,533117,533117,30.0317584795378,50.2598511127363,1.4285858880959996,0.7389678211199999,0,0,0,0,12.804347826086955,2.7708333333333335,0.74775,7.95375,4.199419221429333,9.346875,44.1875
534420,B2,534420,534420,30.0691200533292,50.2599495042859,1.2767181990912002,1.1823485137919998,0.6273129369599999,69.476832,0,69.476832,28.88541666666666,9.033043478260868,0.9775,7.520625000000001,10.309761677352068,12.21875,41.78125
533508.N4,B2,533508,533508,30.0541000146323,50.2674990127432,1.377105315552,4.187484319679999,3.1365646847999997,0,0,0,9.362820512820512,3.5875,0.9275000000000001,1.46475,4.964605315552,11.59375,7.825
541303.1,C2,541303,541303,30.1090088426695,50.2448834293602,1.7760797527680003,2.9558712844799997,3.9207058560000005,0,0,0,11.156578947368423,5.375609756097561,1.81,4.039875,7.151689508865561,22.625,21.31875
554725,B2,554725,554725,30.1517868770994,50.196942414661,1.0604997944063999,2.167638941952,1.2546258739199998,0,4.5633456,4.5633456,15.43135593220339,6.275158136860264,0.79125,8.347500000000002,7.335657931266663,9.890625,42
558106.1,B2,558106,558106,30.1443320561006,50.1884441195962,1.4285858880959996,1.4779356422399998,0.7841411711999999,0,0,0,8.934545454545455,5.177083333333333,1.0975000000000001,5.630625,6.605669221429332,13.71875,30.71875
206202.1,C2,206202,206202,30.1460772547757,50.3123134073717,1.209793454784,1.97058085632,0,5.672754,0,5.672754,10.457142857142859,2.6276243093922655,1.05875,7.2787500000000005,3.8374177641762657,13.234375,40.25
534706,C2,534706,534706,30.0289300495385,50.2490514708867,1.1222764814592,0.394116171264,0.6273129369599999,0,0,0,17.848101265822788,3.181395348837209,1.01,2.8068750000000002,4.303671830296409,12.625,15.593750000000002
530906.1,C2,530906,530906,30.0853048316197,50.2708539232202,1.6602484645440003,1.4779356422399998,0.7841411711999999,0,0,0,22.552173913043475,2.671304347826087,1.3825,9.450000000000001,4.331552812370088,17.28125,48.5
531002,C2,531002,531002,30.0932458927033,50.2710503480607,1.2046453975295999,0.197058085632,0.6273129369599999,0,0,0,49.3610108303249,3.7636363636363632,1.9462500000000003,1.1081250000000002,4.968281761165963,24.328125,6.15625
531008.1,C2,531008,531008,30.0976537506447,50.2706040242721,1.145442739104,6.65071039008,13.330399910399999,0,0,0,11.597037037037037,3.5875,1.6790000000000003,5.737500000000001,4.732942739104,20.9875,31.6875
